Beneficiários por Município
Excl. Odontológico por Município e Faixa etária
Sexo: Feminino
UF: Paraná
Município: 410010 Abatiá, 410020 Adrianópolis, 410030 Agudos do Sul, 410040 Almirante Tamandaré, 410045 Altamira do Paraná, 412862 Alto Paraíso, 410060 Alto Paraná, 410070 Alto Piquiri, 410050 Altônia, 410080 Alvorada do Sul, 410090 Amaporã, 410100 Ampére, 410105 Anahy, 410110 Andirá, 410115 Ângulo, 410120 Antonina, 410130 Antônio Olinto, 410140 Apucarana, 410150 Arapongas, 410160 Arapoti, 410165 Arapuã, 410170 Araruna, 410180 Araucária, 410185 Ariranha do Ivaí, 410190 Assaí, 410200 Assis Chateaubriand, 410210 Astorga, 410220 Atalaia, 410230 Balsa Nova, 410240 Bandeirantes, 410250 Barbosa Ferraz, 410270 Barra do Jacaré, 410260 Barracão, 410275 Bela Vista da Caroba, 410280 Bela Vista do Paraíso, 410290 Bituruna, 410300 Boa Esperança, 410302 Boa Esperança do Iguaçu, 410304 Boa Ventura de São Roque, 410305 Boa Vista da Aparecida, 410310 Bocaiúva do Sul, 410315 Bom Jesus do Sul, 410320 Bom Sucesso, 410322 Bom Sucesso do Sul, 410330 Borrazópolis, 410335 Braganey, 410337 Brasilândia do Sul, 410340 Cafeara, 410345 Cafelândia, 410347 Cafezal do Sul, 410350 Califórnia, 410360 Cambará, 410370 Cambé, 410380 Cambira, 410390 Campina da Lagoa, 410395 Campina do Simão, 410400 Campina Grande do Sul, 410405 Campo Bonito, 410410 Campo do Tenente, 410420 Campo Largo, 410425 Campo Magro, 410430 Campo Mourão, 410440 Cândido de Abreu, 410442 Candói, 410445 Cantagalo, 410450 Capanema, 410460 Capitão Leônidas Marques, 410465 Carambeí, 410470 Carlópolis, 410480 Cascavel, 410490 Castro, 410500 Catanduvas, 410510 Centenário do Sul, 410520 Cerro Azul, 410530 Céu Azul, 410540 Chopinzinho, 410550 Cianorte, 410560 Cidade Gaúcha, 410570 Clevelândia, 410580 Colombo, 410590 Colorado, 410600 Congonhinhas, 410610 Conselheiro Mairinck, 410620 Contenda, 410630 Corbélia, 410640 Cornélio Procópio, 410645 Coronel Domingos Soares, 410650 Coronel Vivida, 410655 Corumbataí do Sul, 410680 Cruz Machado, 410657 Cruzeiro do Iguaçu, 410660 Cruzeiro do Oeste, 410670 Cruzeiro do Sul, 410685 Cruzmaltina, 410690 Curitiba, 410700 Curiúva, 410715 Diamante D'Oeste, 410710 Diamante do Norte, 410712 Diamante do Sul, 410720 Dois Vizinhos, 410725 Douradina, 410730 Doutor Camargo, 412863 Doutor Ulysses, 410740 Enéas Marques, 410750 Engenheiro Beltrão, 410753 Entre Rios do Oeste, 410752 Esperança Nova, 410754 Espigão Alto do Iguaçu, 410755 Farol, 410760 Faxinal, 410765 Fazenda Rio Grande, 410770 Fênix, 410773 Fernandes Pinheiro, 410775 Figueira, 410785 Flor da Serra do Sul, 410780 Floraí, 410790 Floresta, 410800 Florestópolis, 410810 Flórida, 410820 Formosa do Oeste, 410830 Foz do Iguaçu, 410845 Foz do Jordão, 410832 Francisco Alves, 410840 Francisco Beltrão, 410850 General Carneiro, 410855 Godoy Moreira, 410860 Goioerê, 410865 Goioxim, 410870 Grandes Rios, 410880 Guaíra, 410890 Guairaçá, 410895 Guamiranga, 410900 Guapirama, 410910 Guaporema, 410920 Guaraci, 410930 Guaraniaçu, 410940 Guarapuava, 410950 Guaraqueçaba, 410960 Guaratuba, 410965 Honório Serpa, 410970 Ibaiti, 410975 Ibema, 410980 Ibiporã, 410990 Icaraíma, 411000 Iguaraçu, 411005 Iguatu, 411007 Imbaú, 411010 Imbituva, 411020 Inácio Martins, 411030 Inajá, 411040 Indianópolis, 411050 Ipiranga, 411060 Iporã, 411065 Iracema do Oeste, 411070 Irati, 411080 Iretama, 411090 Itaguajé, 411095 Itaipulândia, 411100 Itambaracá, 411110 Itambé, 411120 Itapejara d'Oeste, 411125 Itaperuçu, 411130 Itaúna do Sul, 411140 Ivaí, 411150 Ivaiporã, 411155 Ivaté, 411160 Ivatuba, 411170 Jaboti, 411180 Jacarezinho, 411190 Jaguapitã, 411200 Jaguariaíva, 411210 Jandaia do Sul, 411220 Janiópolis, 411230 Japira, 411240 Japurá, 411250 Jardim Alegre, 411260 Jardim Olinda, 411270 Jataizinho, 411275 Jesuítas, 411280 Joaquim Távora, 411290 Jundiaí do Sul, 411295 Juranda, 411300 Jussara, 411310 Kaloré, 411320 Lapa, 411325 Laranjal, 411330 Laranjeiras do Sul, 411340 Leópolis, 411342 Lidianópolis, 411345 Lindoeste, 411350 Loanda, 411360 Lobato, 411370 Londrina, 411373 Luiziana, 411375 Lunardelli, 411380 Lupionópolis, 411390 Mallet, 411400 Mamborê, 411410 Mandaguaçu, 411420 Mandaguari, 411430 Mandirituba, 411435 Manfrinópolis, 411440 Mangueirinha, 411450 Manoel Ribas, 411460 Marechal Cândido Rondon, 411470 Maria Helena, 411480 Marialva, 411490 Marilândia do Sul, 411500 Marilena, 411510 Mariluz, 411520 Maringá, 411530 Mariópolis, 411535 Maripá, 411540 Marmeleiro, 411545 Marquinho, 411550 Marumbi, 411560 Matelândia, 411570 Matinhos, 411573 Mato Rico, 411575 Mauá da Serra, 411580 Medianeira, 411585 Mercedes, 411590 Mirador, 411600 Miraselva, 411605 Missal, 411610 Moreira Sales, 411620 Morretes, 411630 Munhoz de Melo, 411640 Nossa Senhora das Graças, 411650 Nova Aliança do Ivaí, 411660 Nova América da Colina, 411670 Nova Aurora, 411680 Nova Cantu, 411690 Nova Esperança, 411695 Nova Esperança do Sudoeste, 411700 Nova Fátima, 411705 Nova Laranjeiras, 411710 Nova Londrina, 411720 Nova Olímpia, 411725 Nova Prata do Iguaçu, 411721 Nova Santa Bárbara, 411722 Nova Santa Rosa, 411727 Nova Tebas, 411729 Novo Itacolomi, 411730 Ortigueira, 411740 Ourizona, 411745 Ouro Verde do Oeste, 411750 Paiçandu, 411760 Palmas, 411770 Palmeira, 411780 Palmital, 411790 Palotina, 411800 Paraíso do Norte, 411810 Paranacity, 411820 Paranaguá, 411830 Paranapoema, 411840 Paranavaí, 411845 Pato Bragado, 411850 Pato Branco, 411860 Paula Freitas, 411870 Paulo Frontin, 411880 Peabiru, 411885 Perobal, 411890 Pérola, 411900 Pérola d'Oeste, 411910 Piên, 411915 Pinhais, 411925 Pinhal de São Bento, 411920 Pinhalão, 411930 Pinhão, 411940 Piraí do Sul, 411950 Piraquara, 411960 Pitanga, 411965 Pitangueiras, 411970 Planaltina do Paraná, 411980 Planalto, 411990 Ponta Grossa, 411995 Pontal do Paraná, 412000 Porecatu, 412010 Porto Amazonas, 412015 Porto Barreiro, 412020 Porto Rico, 412030 Porto Vitória, 412033 Prado Ferreira, 412035 Pranchita, 412040 Presidente Castelo Branco, 412050 Primeiro de Maio, 412060 Prudentópolis, 412065 Quarto Centenário, 412070 Quatiguá, 412080 Quatro Barras, 412085 Quatro Pontes, 412090 Quedas do Iguaçu, 412100 Querência do Norte, 412110 Quinta do Sol, 412120 Quitandinha, 412125 Ramilândia, 412130 Rancho Alegre, 412135 Rancho Alegre D'Oeste, 412140 Realeza, 412150 Rebouças, 412160 Renascença, 412170 Reserva, 412175 Reserva do Iguaçu, 412180 Ribeirão Claro, 412190 Ribeirão do Pinhal, 412200 Rio Azul, 412210 Rio Bom, 412215 Rio Bonito do Iguaçu, 412217 Rio Branco do Ivaí, 412220 Rio Branco do Sul, 412230 Rio Negro, 412240 Rolândia, 412250 Roncador, 412260 Rondon, 412265 Rosário do Ivaí, 412270 Sabáudia, 412280 Salgado Filho, 412290 Salto do Itararé, 412300 Salto do Lontra, 412310 Santa Amélia, 412320 Santa Cecília do Pavão, 412330 Santa Cruz de Monte Castelo, 412340 Santa Fé, 412350 Santa Helena, 412360 Santa Inês, 412370 Santa Isabel do Ivaí, 412380 Santa Izabel do Oeste, 412382 Santa Lúcia, 412385 Santa Maria do Oeste, 412390 Santa Mariana, 412395 Santa Mônica, 412402 Santa Tereza do Oeste, 412405 Santa Terezinha de Itaipu, 412400 Santana do Itararé, 412410 Santo Antônio da Platina, 412420 Santo Antônio do Caiuá, 412430 Santo Antônio do Paraíso, 412440 Santo Antônio do Sudoeste, 412450 Santo Inácio, 412460 São Carlos do Ivaí, 412470 São Jerônimo da Serra, 412480 São João, 412490 São João do Caiuá, 412500 São João do Ivaí, 412510 São João do Triunfo, 412520 São Jorge d'Oeste, 412530 São Jorge do Ivaí, 412535 São Jorge do Patrocínio, 412540 São José da Boa Vista, 412545 São José das Palmeiras, 412550 São José dos Pinhais, 412555 São Manoel do Paraná, 412560 São Mateus do Sul, 412570 São Miguel do Iguaçu, 412575 São Pedro do Iguaçu, 412580 São Pedro do Ivaí, 412590 São Pedro do Paraná, 412600 São Sebastião da Amoreira, 412610 São Tomé, 412620 Sapopema, 412625 Sarandi, 412627 Saudade do Iguaçu, 412630 Sengés, 412635 Serranópolis do Iguaçu, 412640 Sertaneja, 412650 Sertanópolis, 412660 Siqueira Campos, 412665 Sulina, 412667 Tamarana, 412670 Tamboara, 412680 Tapejara, 412690 Tapira, 412700 Teixeira Soares, 412710 Telêmaco Borba, 412720 Terra Boa, 412730 Terra Rica, 412740 Terra Roxa, 412750 Tibagi, 412760 Tijucas do Sul, 412770 Toledo, 412780 Tomazina, 412785 Três Barras do Paraná, 412788 Tunas do Paraná, 412790 Tuneiras do Oeste, 412795 Tupãssi, 412796 Turvo, 412800 Ubiratã, 412810 Umuarama, 412820 União da Vitória, 412830 Uniflor, 412840 Uraí, 412853 Ventania, 412855 Vera Cruz do Oeste, 412860 Verê, 412865 Virmond, 412870 Vitorino, 412850 Wenceslau Braz, 412880 Xambrê, 410000 Município ignorado - PR
Período:Jun/2015
"Município";"Até 1 ano";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos ou mais";"Inconsistente";"Total"
"410725 Douradina";0;1;0;1;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;7
"410730 Doutor Camargo";0;0;1;4;1;8;6;7;4;5;7;1;2;0;0;2;0;0;0;48
"412863 Doutor Ulysses";0;1;1;1;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;8
"410740 Enéas Marques";0;2;0;1;0;8;1;9;16;12;5;2;1;0;0;0;0;0;0;57
"410750 Engenheiro Beltrão";2;3;7;8;2;4;11;7;10;3;5;2;2;4;0;0;0;0;0;70
"410753 Entre Rios do Oeste";0;5;3;10;6;11;5;10;13;8;1;1;2;1;0;1;0;0;0;77
"410754 Espigão Alto do Iguaçu";0;0;2;0;1;1;1;1;4;2;0;1;0;0;0;0;0;0;0;13
"410755 Farol";0;2;1;1;3;1;3;3;6;5;5;0;0;0;0;0;0;0;0;30
"410760 Faxinal";0;1;2;1;2;0;5;7;2;3;3;1;0;1;1;0;0;0;0;29
"410765 Fazenda Rio Grande";25;329;544;568;575;844;1102;1089;793;526;387;236;118;61;23;5;6;3;4;7238
"410770 Fênix";0;0;0;2;0;2;3;2;1;2;1;0;1;0;0;0;0;0;0;14
"410773 Fernandes Pinheiro";0;5;5;9;4;4;12;7;1;1;2;0;1;1;0;0;0;0;0;52
"410775 Figueira";0;1;1;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;9
"410785 Flor da Serra do Sul";0;0;1;1;0;3;0;8;1;0;0;0;0;0;0;0;0;0;0;14
"410780 Floraí";0;1;1;0;1;9;4;6;1;5;5;2;2;4;1;0;0;0;0;42
"410790 Floresta";0;13;21;12;16;26;21;28;17;20;8;9;3;0;1;2;0;0;0;197
"410800 Florestópolis";0;0;0;0;2;2;1;1;1;3;4;3;1;0;0;1;0;0;0;19
"410810 Flórida";0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;4
"410820 Formosa do Oeste";0;0;2;1;1;0;3;0;1;2;0;1;0;1;0;0;0;0;0;12
"410830 Foz do Iguaçu";15;120;182;160;248;433;484;517;412;301;225;191;129;89;33;16;5;9;0;3569
"410845 Foz do Jordão";0;3;5;3;1;4;3;5;0;2;0;0;0;0;0;0;0;0;0;26
"410832 Francisco Alves";0;0;0;0;0;0;2;2;0;0;0;1;2;0;0;0;0;0;0;7
"410840 Francisco Beltrão";4;39;95;91;123;253;286;333;262;250;185;97;38;17;14;5;0;1;0;2093
"410850 General Carneiro";0;0;13;13;27;26;23;21;37;24;20;12;10;2;1;0;1;0;0;230
"410860 Goioerê";3;6;13;9;18;39;40;45;30;31;32;15;9;3;1;2;0;1;0;297
"410865 Goioxim";0;0;0;1;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;8
"410870 Grandes Rios";0;1;1;0;0;0;0;4;0;0;0;0;0;1;1;0;0;0;0;8
"410880 Guaíra";0;2;10;12;5;5;10;9;15;9;6;5;3;3;2;2;0;0;0;98
"410890 Guairaçá";0;0;1;1;1;0;2;0;2;0;0;0;2;0;0;0;0;0;0;9
"410895 Guamiranga";0;1;0;1;1;0;1;1;0;2;1;0;1;0;0;0;0;0;0;9
"410900 Guapirama";0;0;0;0;0;1;0;0;0;0;2;1;1;0;0;0;0;0;0;5
"410910 Guaporema";0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4
"410920 Guaraci";0;0;1;1;0;2;0;1;1;1;1;2;0;1;0;0;0;0;0;11
"410930 Guaraniaçu";0;2;0;2;2;4;1;5;2;2;1;2;0;2;0;0;0;0;0;25
"410940 Guarapuava";40;191;299;292;278;457;532;571;443;383;272;204;99;78;42;29;36;52;0;4298
"410950 Guaraqueçaba";0;2;0;5;2;2;3;3;2;1;3;0;1;2;0;0;1;0;0;27
"410960 Guaratuba";2;15;40;36;35;61;72;52;75;49;46;47;34;22;11;3;0;0;0;600
"410965 Honório Serpa";0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;4
"410970 Ibaiti";1;4;5;5;4;4;5;9;6;10;5;1;5;0;1;1;0;0;0;66
"410975 Ibema";0;2;3;2;0;5;2;3;1;2;1;0;0;1;0;0;0;0;0;22
"410980 Ibiporã";7;54;88;88;86;120;190;190;186;134;133;99;55;37;32;11;5;6;0;1521
"410990 Icaraíma";0;1;5;0;1;3;2;2;5;5;5;2;1;1;0;0;0;0;0;33
"411000 Iguaraçu";0;1;0;2;5;7;6;7;5;5;3;1;0;2;1;0;0;0;0;45
"411005 Iguatu";0;2;3;7;12;15;11;22;24;19;10;10;9;3;1;1;1;0;0;150
"411007 Imbaú";0;7;6;5;6;28;23;15;15;7;6;2;4;0;1;0;0;0;0;125
"411010 Imbituva";1;4;4;6;6;21;11;13;8;5;8;7;3;4;1;1;0;0;0;103
"411020 Inácio Martins";0;3;1;2;2;2;2;2;0;0;0;1;0;1;0;0;0;0;0;16
"411030 Inajá";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"411040 Indianópolis";0;0;0;0;4;13;14;14;16;7;5;2;3;2;0;0;0;0;0;80
"411050 Ipiranga";0;1;3;2;8;3;12;2;7;3;6;1;0;1;0;0;1;0;0;50
"411060 Iporã";2;7;4;3;3;5;7;3;3;9;6;2;1;2;1;0;0;0;0;58
"411065 Iracema do Oeste";0;0;0;0;0;0;1;2;1;2;0;1;0;0;0;0;0;0;0;7
"411070 Irati";1;16;37;35;31;52;73;67;70;43;40;23;25;8;4;2;0;1;0;528
"411080 Iretama";0;0;4;1;2;3;3;1;6;0;3;2;0;1;1;0;0;0;0;27
"411090 Itaguajé";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"411095 Itaipulândia";0;0;1;1;2;3;1;3;3;1;3;0;1;1;0;0;0;0;0;20
"411100 Itambaracá";1;0;1;1;1;2;2;0;1;2;3;1;0;0;1;0;0;0;0;16
"411110 Itambé";0;2;2;7;6;11;11;12;12;8;7;6;2;0;0;0;0;0;0;86
"411120 Itapejara d'Oeste";0;2;1;2;3;3;3;9;3;4;8;2;0;0;0;0;0;0;0;40
"411125 Itaperuçu";7;31;40;47;50;64;81;73;64;51;21;17;12;0;2;0;0;0;1;561
"411130 Itaúna do Sul";1;0;2;4;1;6;6;1;1;2;1;2;0;0;0;0;0;0;0;27
"411140 Ivaí";0;6;0;4;3;7;5;9;5;3;1;2;2;0;1;0;0;0;0;48
"411150 Ivaiporã";0;3;7;5;9;7;13;15;13;7;8;11;4;3;2;1;0;0;0;108
"411155 Ivaté";0;1;1;0;1;0;0;5;1;1;1;0;2;2;0;0;0;0;0;15
"411160 Ivatuba";0;1;5;3;5;9;14;11;8;4;5;4;3;2;0;0;0;0;0;74
"411170 Jaboti";0;0;2;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;5
"411180 Jacarezinho";1;9;17;15;20;26;20;47;31;29;29;18;13;14;7;5;3;3;0;307
"411190 Jaguapitã";0;3;1;0;2;11;10;6;4;3;6;5;2;1;2;0;0;0;0;56
"411200 Jaguariaíva";2;15;36;43;36;54;85;83;63;37;21;26;6;3;4;0;0;0;0;514
"411210 Jandaia do Sul";0;5;7;7;14;19;32;17;20;12;11;7;3;5;1;1;0;0;0;161
"411220 Janiópolis";0;2;4;2;0;2;2;2;3;5;5;1;1;0;0;0;0;0;0;29
"411230 Japira";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
"411240 Japurá";0;0;2;0;3;10;15;14;7;10;15;6;4;0;2;0;0;0;0;88
"411250 Jardim Alegre";1;0;2;4;2;0;4;3;1;2;4;1;0;1;0;0;0;0;0;25
"411260 Jardim Olinda";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
"411270 Jataizinho";1;9;13;10;16;24;18;34;21;22;11;14;5;2;1;2;0;0;0;203
"411275 Jesuítas";0;0;0;1;2;1;6;2;3;2;2;1;0;1;0;0;0;0;0;21
"411280 Joaquim Távora";1;3;2;0;0;2;3;2;5;0;2;2;1;1;1;0;0;1;0;26
"411290 Jundiaí do Sul";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"411295 Juranda";3;1;1;2;1;2;5;5;2;0;2;0;1;0;0;0;0;0;0;25
"411300 Jussara";0;1;0;0;1;1;3;7;4;5;2;3;0;0;0;1;0;0;0;28
"411310 Kaloré";0;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;4
"411320 Lapa";2;20;48;42;41;79;89;103;71;65;34;24;15;12;7;5;1;1;0;659
"411325 Laranjal";0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;5
"411330 Laranjeiras do Sul";2;2;14;10;9;17;20;15;16;10;9;2;6;3;1;0;0;0;0;136
"411340 Leópolis";0;0;0;0;1;0;0;0;1;0;1;0;0;2;0;0;0;0;0;5
"411342 Lidianópolis";0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;7
"411345 Lindoeste";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;3
"411350 Loanda";0;3;4;4;4;8;12;8;8;6;13;8;8;1;3;2;0;0;0;92
"411360 Lobato";0;5;15;21;19;18;20;26;23;20;16;7;4;1;1;0;0;0;0;196
"411370 Londrina";115;933;1546;1503;1711;2694;3737;4062;3416;2658;2487;1876;1364;814;471;265;188;229;0;30069
"411373 Luiziana";0;1;6;2;7;10;16;12;4;7;2;3;0;0;0;0;0;0;0;70
"411375 Lunardelli";0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;3
"411380 Lupionópolis";0;2;2;0;1;2;2;1;0;1;2;1;1;1;1;0;0;0;0;17
"411390 Mallet";0;24;71;56;47;109;97;103;61;34;22;17;5;3;0;0;1;1;0;651
"411400 Mamborê";0;7;9;15;5;9;15;25;20;9;13;6;4;4;2;0;0;0;0;143
"411410 Mandaguaçu";0;12;11;15;21;40;59;46;39;22;19;14;7;3;1;3;0;0;0;312
"411420 Mandaguari";1;6;11;18;16;24;38;35;40;30;12;6;10;9;6;1;0;1;0;264
"411430 Mandirituba";1;13;37;23;31;56;66;51;31;32;23;21;12;1;2;1;0;0;0;401
"411435 Manfrinópolis";0;0;0;3;2;3;1;9;7;4;0;0;0;0;0;0;0;0;0;29
"411440 Mangueirinha";0;2;9;7;10;19;10;8;9;4;3;0;2;0;0;0;0;0;0;83
"411450 Manoel Ribas";0;1;5;2;5;6;10;10;3;5;1;2;0;0;0;0;0;0;0;50
"411460 Marechal Cândido Rondon";1;7;19;25;19;61;109;93;71;50;50;29;27;12;4;0;1;0;0;578
"411470 Maria Helena";0;0;0;1;2;0;0;2;2;0;1;1;0;0;1;0;0;0;0;10
"411480 Marialva";2;22;34;38;24;62;99;74;61;41;35;21;18;5;4;1;1;0;0;542
"411490 Marilândia do Sul";0;5;3;4;1;3;2;11;3;2;3;0;0;0;0;0;0;0;0;37
"411500 Marilena";0;0;1;0;0;0;2;2;0;0;1;0;0;0;0;1;0;0;0;7
"411510 Mariluz";1;0;2;1;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;13
"411520 Maringá";56;491;865;775;859;1568;2423;2390;1903;1356;1200;833;565;322;165;62;39;27;0;15899
"411530 Mariópolis";0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;3
"411535 Maripá";0;1;1;1;0;1;3;3;1;1;2;0;0;0;0;0;0;0;0;14
"411540 Marmeleiro";0;3;5;2;3;4;9;14;7;5;6;1;2;0;0;0;0;0;0;61
"411545 Marquinho";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"411550 Marumbi";0;2;0;0;0;0;1;1;0;2;1;0;1;0;0;0;0;0;0;8
"411560 Matelândia";0;4;0;2;8;7;12;8;8;9;4;4;1;1;0;1;0;0;0;69
"411570 Matinhos";2;19;39;28;41;43;53;65;53;32;31;34;30;24;4;5;1;1;0;505
"411575 Mauá da Serra";1;6;4;3;3;5;6;4;3;3;4;0;0;1;2;0;0;0;0;45
"411580 Medianeira";4;18;35;33;29;72;92;98;76;49;36;20;30;17;2;0;1;0;0;612
"411585 Mercedes";0;2;1;0;0;1;0;4;0;2;0;0;0;0;0;0;0;0;0;10
"411590 Mirador";0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;4
"411600 Miraselva";0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;3
"411605 Missal";0;2;2;1;1;4;6;3;3;1;4;0;1;2;0;1;0;0;0;31
"411610 Moreira Sales";0;4;2;3;4;6;4;8;3;6;3;1;1;2;1;0;0;0;0;48
"411620 Morretes";0;8;24;24;22;25;41;38;38;23;11;14;10;12;1;1;1;2;0;295
"411630 Munhoz de Melo";0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;5
"411640 Nossa Senhora das Graças";0;0;3;0;0;1;1;2;1;0;0;1;0;1;0;0;0;0;0;10
"411650 Nova Aliança do Ivaí";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"411660 Nova América da Colina";0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3
"411670 Nova Aurora";1;2;1;8;4;10;18;15;9;20;7;4;0;1;0;0;0;0;0;100
"411680 Nova Cantu";0;3;0;2;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;9
"411690 Nova Esperança";0;12;10;16;15;21;27;28;28;21;23;7;11;4;3;1;1;0;0;228
"411695 Nova Esperança do Sudoeste";0;0;0;1;0;5;4;3;7;4;1;1;0;0;0;0;0;0;0;26
"411700 Nova Fátima";0;0;1;0;3;2;2;0;2;2;0;2;1;0;0;0;0;0;0;15
"411705 Nova Laranjeiras";0;1;2;1;1;0;3;2;1;1;0;0;0;0;0;0;0;0;0;12
"411710 Nova Londrina";0;5;4;1;5;3;2;13;6;2;7;5;2;1;0;2;0;0;0;58
"411720 Nova Olímpia";0;0;1;0;0;1;2;1;0;0;2;1;0;0;0;0;0;0;0;8
"411725 Nova Prata do Iguaçu";1;2;0;1;3;2;4;3;1;1;0;1;0;0;0;0;0;0;0;19
"411721 Nova Santa Bárbara";0;0;2;1;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;7
"411722 Nova Santa Rosa";2;3;5;4;3;4;4;10;5;4;1;2;0;0;0;0;0;0;0;47
"411727 Nova Tebas";0;0;0;0;1;2;0;2;3;0;1;0;0;0;0;0;0;0;0;9
"411730 Ortigueira";1;11;18;14;13;20;25;21;12;15;4;3;2;1;1;0;0;0;0;161
"411740 Ourizona";0;3;0;3;0;1;2;5;2;2;0;1;0;0;0;0;0;0;0;19
"411745 Ouro Verde do Oeste";0;0;2;3;2;0;3;0;3;2;0;0;0;0;0;0;0;0;0;15
"411750 Paiçandu";6;15;44;39;39;100;135;105;60;54;36;29;13;4;2;0;0;0;0;681
"411760 Palmas";4;12;21;24;39;63;68;78;62;51;45;32;38;26;9;2;2;0;0;576
"411770 Palmeira";0;35;43;29;35;60;66;76;63;44;25;21;4;6;2;2;1;0;2;514
"411780 Palmital";0;1;7;0;4;4;7;1;5;7;2;3;1;0;0;0;0;0;0;42
"411790 Palotina";0;6;7;8;8;7;15;11;19;12;8;7;6;4;0;2;0;0;0;120
"411800 Paraíso do Norte";0;2;4;0;4;7;6;5;3;3;5;6;1;0;1;0;0;0;0;47
"411810 Paranacity";0;1;1;4;3;2;8;9;4;5;2;1;2;5;1;2;0;0;0;50
"411820 Paranaguá";25;383;960;1031;1116;1183;1479;1564;1361;1074;769;568;316;169;70;33;15;13;7;12136
"411830 Paranapoema";0;1;0;0;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;7
"411840 Paranavaí";2;28;52;38;54;93;136;133;103;76;60;46;28;23;12;7;2;2;0;895
"411845 Pato Bragado";0;0;0;0;0;1;1;4;1;1;0;0;0;0;0;0;0;0;0;8
"411850 Pato Branco";4;20;32;30;25;34;57;76;54;31;32;21;20;9;5;0;1;1;0;452
"411860 Paula Freitas";0;0;2;2;1;3;7;3;4;0;2;1;0;0;0;0;0;0;0;25
"411870 Paulo Frontin";0;1;0;1;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;7
"411880 Peabiru";1;6;11;18;16;17;18;33;20;12;6;8;0;1;3;0;0;0;0;170
"411885 Perobal";0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;4
"411890 Pérola";0;4;3;3;1;1;6;5;3;2;2;4;1;0;0;0;0;0;0;35
"411900 Pérola d'Oeste";0;0;0;0;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;5
"411910 Piên";0;6;14;24;28;38;45;52;40;15;13;1;4;1;0;0;0;0;0;281
"411915 Pinhais";41;395;847;793;911;1180;1521;1631;1337;1115;727;514;304;178;90;33;20;19;10;11666
"411925 Pinhal de São Bento";0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"411920 Pinhalão";0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;5
"411930 Pinhão";2;2;2;7;3;5;12;11;9;5;3;3;0;0;1;1;0;0;0;66
"411940 Piraí do Sul";1;16;28;17;17;37;57;38;35;16;17;6;11;1;1;0;1;0;0;299
"411950 Piraquara";20;158;363;386;428;539;706;764;534;425;282;159;89;46;14;10;5;4;0;4932
"411960 Pitanga";2;6;11;12;11;14;22;15;7;7;8;7;1;3;0;0;0;0;0;126
"411965 Pitangueiras";0;0;0;0;2;1;3;1;3;0;0;0;0;0;0;0;0;0;0;10
"411970 Planaltina do Paraná";0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;6
